machineID,volt,rotate,pressure,vibration,age,errorID_error1,errorID_error2,errorID_error3,errorID_error4,errorID_error5,comp_comp1,comp_comp2,comp_comp3,comp_comp4,failure_flag,total_error_count,total_maintenance_count,voltage_std_24h,rolling_voltage_mean,pressure_std_24h,rolling_pressure_mean,vibration_std_24h,rolling_vibration_mean,health_index,volt_vibration_ratio,error_maintenance_ratio,production_load,current,energy_consumption,machine_stress_index,model_encoded,age_category_encoded
47,159.188341282973,456.367368426625,124.783595356974,43.4150999190189,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18.360634271365747,171.93457013797558,10.926800327296018,125.13229708782028,5.619345932282528,39.52924305301281,195.9386012463977,3.6666575664533134,0.0,65.66238698797984,15.9188341282973,2534.0928000424287,5417.492260677449,1,1
33,165.274509367847,367.693157298225,85.9605028888441,43.5050648754799,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.418524729361575,171.761183099124,10.592269465130576,99.08679595464946,4.826141350443809,40.859750575903625,165.608308607599,3.798970806070216,0.0,52.903892911068255,16.5274509367847,2731.5663446782546,3739.717254908041,2,2
14,174.128696472565,406.646288743339,113.627419493289,42.1025614760742,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23001737777706,173.02176795956828,9.796124977259268,98.16792787548655,4.046996964400336,42.12394814340048,184.1262415463168,4.135820933681398,0.0,58.50849080368459,17.4128696472565,3032.080293523467,4784.005414583872,2,0
11,168.729722781627,431.617041285445,100.452487398737,37.9302648330485,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.165714545623405,169.02243647282887,10.179224229541475,104.34568488679557,5.367232077624244,40.39355413887413,184.6823790747144,4.448418144194765,0.0,62.10129635955435,16.8729722781627,2846.97193499647,3810.1894501725615,1,1
96,170.143759425874,447.205504545479,95.8318707857535,36.4813451602897,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.901839617369118,171.57670144151896,6.462390797369652,104.38739420954636,4.325991641551754,38.54103698062597,187.41561997934903,4.663855239979601,0.0,64.34417299347571,17.0143759425874,2894.889887156969,3496.075555491356,1,1
50,205.95475652183,367.187748308049,108.1186840764,41.9243409566667,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.136763055117838,171.15822280335172,9.614026126818692,100.3136808880006,5.370573291909159,38.79828169500418,180.79638246573643,4.912532974802788,0.0,52.83117438867574,20.595475652183,4241.736173396628,4532.804575005124,3,0
90,162.749453943704,476.988065843939,106.442240617007,36.0143947770783,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.409336270211272,169.48963559881238,10.000333224636394,101.05275276571736,5.197966102478691,39.25187905854422,195.54853879543208,4.519009961460959,0.0,68.62930422933692,16.2749453943704,2648.7384758973826,3833.4528745376488,1,0
77,147.116697318737,426.805634306358,102.605710267202,38.5306300720707,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.201773316909,172.39946098107194,9.049773048610328,100.325063186604,5.792085095583176,40.38485287545004,178.76466799109193,3.81817423856854,0.0,61.4090284874962,14.711669731873702,2164.332262997288,3953.462665587627,3,2
88,175.959272862701,490.391565904571,110.120405575634,40.9357117316022,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.087605380215862,166.5264177784,10.116747550419191,98.14043722713647,4.343871933331984,39.14137255142547,204.35173901862703,4.298428497642957,0.0,70.55780716110633,17.5959272862701,3096.1665706370463,4507.857178411273,3,2
33,150.388142878759,459.257152459725,100.934416090852,37.2064342277366,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.917998151908073,168.6543473971658,10.825933073005354,97.67898204839804,5.390945766277739,37.37702659124589,186.94653641426817,4.041991810833884,0.0,66.07817069781713,15.0388142878759,2261.659351852203,3755.409713599284,2,2
54,194.428783237086,467.538632373876,99.9790337847834,42.5199803469934,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141613632111994,170.96509283827064,11.761921720803455,102.59553957931952,5.04232962895757,38.746198749839685,201.1166074356847,4.57264410575846,0.0,67.26971456483574,19.4428783237086,3780.255175105378,4251.106551640379,1,1
91,171.479854421211,419.626586644922,103.663621709463,36.744801954529,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.940938155928423,169.5752066517663,8.436990538823366,99.89355546532346,4.308630581691107,39.04311652994121,182.8787161825313,4.666777302695521,0.0,60.37610317696065,17.1479854421211,2940.534047231972,3809.099249603432,3,2
55,167.398750842725,450.004500968924,119.981763564242,43.9117524441573,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.183072688082133,169.06121175721998,10.329670628821267,98.9539312339174,4.996891637511148,40.07450025465193,195.32419195501203,3.81216197039703,0.0,64.74689413229825,16.7398750842725,2802.234178370473,5268.609499446407,2,2
73,179.038257417114,556.301471997671,107.780406041201,42.0460055708102,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.734156133352014,170.60854945829516,10.959216713406525,102.74143059623026,5.022139576942978,37.63575196551884,221.29153525669904,4.258150385631511,0.0,80.04096055821948,17.9038257417114,3205.469761895678,4531.735552832523,1,2
75,180.635649968391,490.554819687964,96.3743106803241,42.0901774276696,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.80773247147397,173.0953017860979,8.63527547426133,98.75599389859596,6.346366471524363,38.60747658413761,202.4137394410872,4.291633300013371,0.0,70.58129620489873,18.063564996839094,3262.923803950307,4056.411836004195,2,2
84,175.400583782475,435.69665302101,101.655259417761,32.438339951395,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05109526939549,167.5801552433281,12.614798113479218,101.44853285189662,3.8499925298826456,39.78916838576304,186.29770904316024,5.407198086378988,0.0,62.68827313106391,17.5400583782475,3076.5364791233037,3297.5278628405795,2,1
33,154.193431210702,341.300436344259,91.0569477002837,44.9258849165625,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82237603752033,166.44027336715422,10.391137714664785,99.60220412770012,4.456100245213099,40.242726361460704,157.8691750429518,3.432172725709168,0.0,49.10649376108123,15.4193431210702,2377.5614228529485,4090.813953236396,2,2
33,176.894022129975,518.001080195749,94.7025615756463,41.0129436420872,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.844435966699194,169.77154537653783,7.8038452977059265,99.75328496551856,5.058638738891353,40.948876523609904,207.6526518858644,4.313125644977874,0.0,74.53027920306602,17.6894022129975,3129.1495065320087,3884.0308206632735,2,2
69,169.90622890849,494.543662168305,88.1418341236056,35.7649050668726,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.620435957290152,165.0492781805776,12.4853849380803,99.06531678619233,5.043260559566625,41.445067057052746,197.0891575668183,4.750639798551243,0.0,71.15521304623914,16.990622890849,2886.8126621904203,3152.3843298507863,1,2
46,176.64593083962,405.486083711488,100.233726596239,45.4756148785611,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.755153301386809,171.11127408846485,13.16528933730587,99.84501299795652,5.585446678591321,40.89896466307365,181.96033900647703,3.88440909413204,0.0,58.341559868088886,17.664593083962,3120.3784882195814,4558.190348533552,3,1
48,172.841831877657,353.985638864226,90.8556891511169,40.6746789282985,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48968085688382,169.5067766676103,8.141877730574894,99.78901344467536,5.313574937958742,39.706185012932735,164.5894597053246,4.249370712640071,0.0,50.93164764918375,17.2841831877657,2987.4298846824245,3695.525985030973,3,1
6,163.644568817964,365.272313561824,110.435871726001,41.6783918758926,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.718538223323671,162.7029628025353,7.745405592840576,101.04461729483543,4.446243687559368,39.99017459855324,170.2577864954204,3.926363810811528,0.0,52.55558058802679,16.3644568817964,2677.954490361736,4602.789538952077,2,1
40,180.619258393166,505.766590621072,86.5953435796413,30.7183211803624,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.106400570097083,166.14930956395452,10.543094409176677,101.67793248482693,4.778191738117488,40.124122431177945,200.92487844356043,5.87985256531879,0.0,72.76997414045283,18.0619258393166,3262.331650249727,2660.0635768032544,1,0
12,203.747982734643,387.394262846261,103.999912303604,38.9860622398703,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382734971173374,170.49437159425244,10.138723938489802,98.52518676974076,4.63185153069832,40.49792238615108,183.53205503109456,5.226173631471237,0.0,55.73849877047944,20.3747982734643,4151.324046843638,4054.547054009359,2,1
29,187.325077238985,443.89816784642,132.716730533992,33.9350356064025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.739861148517146,172.1644843087712,9.60052474614655,123.49123996587842,4.603531329521019,39.2558700369572,199.46875280644983,5.52010683620954,0.0,63.86831157730596,18.7325077238985,3509.0684562591696,4503.746976236344,3,0
53,142.002993512682,404.457353179922,84.8188408432177,44.8490753037301,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.113131550096064,166.4554399432818,10.846279196189409,100.13648604855103,4.034765849348618,40.78810870674876,169.03206570988797,3.1662405721543574,0.0,58.193545555621895,14.2002993512682,2016.4850166562803,3804.046580152569,2,0
20,175.930591852565,493.126771872507,112.85171700587,45.3818093695731,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.941038748563772,170.99565440829346,12.413979958132526,125.58578375749516,4.498100024094301,40.52002691726291,206.8227225251288,3.876675600417206,0.0,70.95135009424291,17.5930591852565,3095.157314959381,5121.415108189403,1,2
55,170.901326875437,447.137616635872,103.078097866351,35.6416024691079,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63573873380333,163.96621084743188,6.814767980675951,99.14810978893097,4.137706035909022,40.47202606086503,189.189660961692,4.794994250710863,0.0,64.33440524384937,17.0901326875437,2920.7263527784967,3673.868587424282,2,2
97,175.921823977575,488.798152380121,86.1028955245585,44.0298552150476,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.500551232412093,169.22863211267045,8.994080040483848,99.13307300162457,3.8725308058311927,41.1569623241494,198.7131817743255,3.9955112993953055,0.0,70.32854595026421,17.5921823977575,3094.8488151596885,3791.098023542681,1,2
30,153.299530755134,568.894525399729,121.380701249209,37.4379862903618,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.498550292399534,167.7400249534912,12.061463177623718,125.8513887583054,5.299985183237816,38.21146048443909,220.25318592360844,4.094757891586204,0.0,81.85285598075379,15.329953075513398,2350.074612974427,4544.249029282388,2,2
75,134.996773288077,456.896174045453,97.6161583914448,59.5557880985051,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.589387433802774,171.49911442258974,11.635147205479576,101.0308825711198,5.012912520801224,52.30009328185721,187.26622345587,2.2667276335511914,0.0,65.73847183012055,13.4996773288077,1822.4128798192464,5813.607244150997,2,2
44,176.956555679138,448.291610820944,88.5023103726763,35.8503318211995,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.791429831028033,172.01087840651738,15.362708202476243,106.07743049373316,4.192823742748117,39.95832614309684,187.40020217348945,4.935979594328378,0.0,64.50044255940793,17.6956555679138,3131.362259782387,3172.8371938032315,3,1
14,174.150648121839,497.465369292591,103.22195737609,37.2774885983533,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42899641900726,178.12865844232013,8.484223874258475,101.8130020403107,3.6043573678337255,38.37098253981952,203.0288658472183,4.67173642733453,0.0,71.57558986792519,17.4150648121839,3032.8448241256583,3847.8553391869054,2,0
27,142.75672270154,399.032384594602,113.593721400738,37.3299135933766,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09711638817651,169.67802741345164,10.16695009973462,99.58460117604744,4.846783125141143,39.0093141456594,173.17818557256413,3.824190058799615,0.0,57.41299810352204,14.275672270154,2037.948187648439,4240.443804639644,2,1
36,182.714480339363,570.595426479665,104.899036334408,38.1806356062967,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.316935257462255,170.5194067359185,11.617913850401292,101.3084105595646,4.810156334404658,41.51859013385796,224.0973946899332,4.78552621198291,0.0,82.09758255996579,18.271448033936306,3338.4581325683475,4005.1118817357087,3,0
64,178.808512457649,499.716120964937,112.734088587334,42.7525566584305,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.354490783676638,172.10316477187237,8.681256818910404,97.55579732167485,5.867333335080181,40.11358492512851,208.5028196670876,4.182404155666973,0.0,71.89942925160624,17.880851245764898,3197.248412731721,4819.67050966652,2,2
53,160.81721018297,431.014521558746,93.4668194582498,37.0711483382869,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54707892157234,169.2591884046943,10.129709593751477,99.070713696386,5.007639508454382,40.72250766423823,180.5924248845632,4.338068120652135,0.0,62.01460549118926,16.081721018297,2586.217509103355,3464.922328844659,2,0
48,156.173719928189,439.199814268303,110.062962472892,43.2528416077181,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.251922023785747,168.8734303545438,10.157204574183387,102.24879649756537,3.879388273687414,41.46027466576994,187.1723345692755,3.6107149961950977,0.0,63.19230989051516,15.6173719928189,2439.0230796208416,4760.535882716219,3,1
88,168.545077013625,452.520666968731,110.011517639983,42.2774889095327,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.663932145779132,169.12413284525135,7.6816708088624654,97.86121651531818,5.353987439493228,40.84618942201544,193.33868763296792,3.986637841899904,0.0,65.10892147482042,16.8545077013625,2840.7442985528783,4651.010716945242,3,2
10,177.102793901061,474.862053635244,93.1492733342961,38.8128239542355,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42382493685944,173.43564572489058,7.612728572241552,99.2458395483778,3.370124678420117,39.73648068045839,195.9817362062092,4.562995686166184,0.0,68.32341242802391,17.710279390106102,3136.5399607561694,3615.386347388997,2,1
97,149.835895509023,495.924533605956,109.578487723415,25.1494620686255,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22485982417173,168.15504852463403,12.514397264262469,102.7032837324261,6.23038621574397,40.61573283632763,195.12209472675488,5.957814744586487,0.0,71.35389358519242,14.9835895509023,2245.079558299086,2755.8400205373705,1,2
40,181.239449726633,427.931623544971,113.943081932428,39.957798451125,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286222784449762,167.0458743904729,10.08898245164342,101.20924282688172,4.586907184334802,39.51417835884476,190.76798841378923,4.535770522758243,0.0,61.571036436015845,18.123944972663303,3284.7738137212737,4552.91470275598,1,0
96,176.563624422409,416.37735947127,114.509684956679,42.7617257653747,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.040912322934,170.83543371383044,10.755611100940618,101.14021479058324,4.866239486753647,39.53034166238898,187.55309865393315,4.129009762166324,0.0,59.90860259114149,17.656362442240898,3117.47134691775,4896.63174559696,1,1
82,165.966611764723,453.776915678604,111.634033734248,48.5489211854568,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.935565710366353,175.1491083856762,9.923571181089564,102.66601010524872,4.750407562056651,40.29338778909119,194.98162059075796,3.4185430597994206,0.0,65.28967122742701,16.596661176472303,2754.49162206623,5419.711905378632,2,2
63,192.094932407724,453.330776244221,78.052258498506,40.2878390940902,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.805355707654844,173.65173366983194,9.474360649833606,98.49817086416742,7.295328707319996,38.19159302454475,190.9414515611353,4.768061257355689,0.0,65.22548044119254,19.2094932407724,3690.046305672805,3144.5568313181443,3,2
3,178.613926306617,433.288869857468,103.292671517433,38.3439135113085,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.743674194962194,169.79504730797245,8.07264562135063,100.95114722434084,4.214022618665898,41.77566807073208,188.38484529820664,4.658206827841696,0.0,62.34183997040059,17.8613926306617,3190.293467066561,3960.6452630164495,2,1
52,185.702776292542,524.658834041497,101.068543052032,37.8813661794001,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.429792386347197,167.90746148653255,10.639341163117132,102.45333340357264,4.66464003425122,39.66658935803182,212.3278798913678,4.902218319975587,0.0,75.48820047381197,18.5702776292542,3448.55211227579,3828.614488572488,2,2
80,189.496766797542,576.843217612109,106.52897003951,39.8939984071894,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.330312511883218,165.1388033024575,8.300208812808286,99.65602516796432,3.8038207575654535,37.65614488911883,228.1907382140876,4.750005686653244,0.0,82.99651817092538,18.9496766797542,3590.902462672201,4249.866561075739,2,1
49,167.368324431392,473.0287170741,101.661575237163,32.8552312472735,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.834370983925588,170.22567486315674,9.09208514840678,102.46852481346468,5.1668959251149325,39.80894090275756,193.7284619974821,5.094113391886328,0.0,68.05963095922152,16.7368324431392,2801.215602297169,3340.114563379084,0,2
58,192.962734824854,497.410893707776,108.858959786341,40.1930333619319,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08931200822793,168.94046547207964,10.07001998596544,102.0129485586873,5.454437745030697,39.14366560677214,209.8564054202257,4.800898829363469,0.0,71.5677518909378,19.2962734824854,3723.4617031086927,4375.371802437608,0,0
65,193.899758226315,445.318302456233,97.9129732689083,36.3714808084163,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,14.256521112372395,168.70708687401296,11.662262203539544,102.29572359039156,4.166942713124805,39.41843709984872,193.37562868996812,5.331091850143435,0.0,64.07264132298005,19.3899758226315,3759.711624022341,3561.2398281450764,2,2
32,165.761044529906,422.523609375806,78.9474654460637,39.6236266281157,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.949754862764012,167.25069226944336,9.041283085956865,99.55470483460584,5.082107645912279,38.65346975235858,176.71393649497287,4.183387963241292,0.0,60.79292839460079,16.5761044529906,2747.672388364548,3128.184894070894,3,2
41,189.414027708133,470.335645697731,91.9022991291754,37.0423411496801,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.006199428957526,169.32581010143855,9.259342878648344,103.91765193494972,3.956632224885462,40.00781068870442,197.17357842117988,5.113445065696614,0.0,67.67215037420284,18.9414027708133,3587.767389261738,3404.2763167828634,3,1
